run_id,show,theatre,opening_date,closing_date,date_source,is_revival,revival_rank,genre,based_on,lead_cast,title_ambiguous,n_weeks_observed
the-play-what-i-wrote-run1,The Play What I Wrote,Lyceum Theatre,2003-03-09,2003-06-15,week_range,False,1,,,,,15
the-play-s-the-thing-run1,The Play's the Thing,Criterion Center Stage Right,1995-06-18,1995-08-20,week_range,False,1,,,,,10
the-present-run1,The Present,Ethel Barrymore Theatre,2016-12-18,2017-03-19,week_range,False,1,,,,,14
the-price-run1,The Price,Criterion Center Stage Right,1992-05-24,1992-07-19,week_range,True,1,,,,,9
the-price-run2,The Price,Royale Theatre,1999-10-31,2000-03-05,week_range,True,2,,,,,19
the-price-run3,The Price,American Airlines Theatre,2017-02-19,2017-05-14,week_range,True,3,,,,,13
the-producers-run1,The Producers,St. James Theatre,2001-03-25,2007-04-22,week_range,False,1,,,,,318
the-prom-run1,The Prom,Longacre Theatre,2018-10-28,2019-08-11,week_range,False,1,,,,,42
the-queen-of-versailles-run1,The Queen of Versailles,St. James Theatre,2025-10-12,2025-12-21,week_range,False,1,,,,,11
the-rainmaker-run1,The Rainmaker,Brooks Atkinson Theatre,1999-10-24,2000-01-23,week_range,False,1,,,,,14
the-rascals-once-upon-a-dream-run1,The Rascals: Once Upon a Dream,Richard Rodgers Theatre,2013-04-21,2013-05-05,week_range,False,1,,,,,3
the-real-inspector-hound-and-the-fifteen-run1,The Real Inspector Hound and the Fifteen Minute Hamlet,Criterion Center Stage Right,1992-08-02,1992-10-04,week_range,False,1,,,,,10
the-real-thing-run1,The Real Thing,Ethel Barrymore Theatre,2000-04-02,2000-08-13,week_range,True,1,,,,,20
the-real-thing-run2,The Real Thing,American Airlines Theatre,2014-10-05,2015-01-04,week_range,True,2,,,,,14
the-realistic-joneses-run1,The Realistic Joneses,Lyceum Theatre,2014-03-16,2014-07-06,week_range,False,1,,,,,17
the-red-shoes-run1,The Red Shoes,Gershwin Theatre,1993-11-07,1993-12-19,week_range,False,1,,,,,7
the-regard-of-flight-run1,The Regard of Flight,Vivian Beaumont Theater,1987-04-12,1987-04-26,week_range,False,1,,,,,3
the-rehearsal-run1,The Rehearsal,Criterion Center Stage Right,1996-11-03,1997-01-12,week_range,False,1,,,,,11
the-retreat-from-moscow-run1,The Retreat from Moscow,Booth Theatre,2003-10-05,2004-02-29,week_range,False,1,,,,,22
the-ride-down-mt-morgan-run1,The Ride Down Mt. Morgan,Ambassador Theatre,2000-03-26,2000-07-23,week_range,False,1,,,,,18
the-rise-and-fall-of-little-voice-run1,The Rise and Fall of Little Voice,Neil Simon Theatre,1994-04-17,1994-05-08,week_range,False,1,,,,,4
the-ritz-run1,The Ritz,Studio 54,2007-09-16,2007-12-09,week_range,False,1,,,,,13
the-rivals-run1,The Rivals,Vivian Beaumont Theater,2004-11-28,2005-01-23,week_range,False,1,,,,,9
the-river-run1,The River,Circle in the Square Theatre,2014-11-02,2015-02-08,week_range,False,1,,,,,15
the-road-to-mecca-run1,The Road to Mecca,American Airlines Theatre,2011-12-18,2012-03-04,week_range,False,1,,,,,12
the-rocky-horror-show-run1,The Rocky Horror Show,Circle in the Square Theatre,2000-10-22,2026-08-16,week_range,False,1,,,,,80
the-roommate-run1,The Roommate,Booth Theatre,2024-09-01,2024-12-15,week_range,False,1,,,,,16
the-rose-tattoo-run1,The Rose Tattoo,Circle in the Square Theatre,1995-04-23,1995-07-02,week_range,True,1,,,,,11
the-rose-tattoo-run2,The Rose Tattoo,American Airlines Theatre,2019-09-22,2019-12-08,week_range,True,2,,,,,12
the-royal-family-run1,The Royal Family,Samuel J. Friedman Theatre,2009-09-20,2009-12-13,week_range,False,1,,,,,13
the-scarlet-pimpernel-run1,The Scarlet Pimpernel,Neil Simon Theatre,1997-10-12,2000-01-02,week_range,False,1,,,,,103
the-school-for-scandal-run1,The School for Scandal,Lyceum Theatre,1995-11-19,1995-12-17,week_range,False,1,,,,,5
the-scottsboro-boys-run1,The Scottsboro Boys,Lyceum Theatre,2010-10-10,2010-12-12,week_range,False,1,,,,,10
the-seafarer-run1,The Seafarer,Booth Theatre,2007-11-04,2008-03-30,week_range,False,1,,,,,22
the-seagull-run1,The Seagull,Lyceum Theatre,1992-11-22,1993-01-10,week_range,True,1,,,,,8
the-seagull-run2,The Seagull,Walter Kerr Theatre,2008-09-21,2008-12-21,week_range,True,2,,,,,14
the-search-for-signs-of-intelligent-life-run1,The Search for Signs of Intelligent Life in the Universe,Plymouth Theatre,1985-09-15,1986-10-05,week_range,True,1,,,,,55
the-search-for-signs-of-intelligent-life-run2,The Search for Signs of Intelligent Life in the Universe,Booth Theatre,2000-11-12,2001-05-20,week_range,True,2,,,,,28
the-secret-garden-run1,The Secret Garden,St. James Theatre,1991-04-07,1993-01-03,week_range,False,1,,,,,92
the-secret-rapture-run1,The Secret Rapture,Ethel Barrymore Theatre,1989-10-15,1989-11-05,week_range,False,1,,,,,4
the-shadow-box-run1,The Shadow Box,Circle in the Square Theatre,1994-11-06,1995-01-01,week_range,False,1,,,,,9
the-shark-is-broken-run1,The Shark is Broken,John Golden Theatre,2023-07-30,2023-11-19,week_range,False,1,,,,,17
the-show-off-run1,The Show Off,Criterion Center Stage Right,1992-10-18,1992-12-13,week_range,False,1,,,,,9
the-sign-in-sidney-brustein-s-window-run1,The Sign in Sidney Brustein's Window,James Earl Jones Theatre,2023-04-30,2023-07-02,week_range,False,1,,,,,10
the-sisters-rosensweig-run1,The Sisters Rosensweig,Ethel Barrymore Theatre,1993-03-07,1994-07-17,week_range,False,1,,,,,72
the-skin-of-our-teeth-run1,The Skin of Our Teeth,Vivian Beaumont Theater,2022-04-03,2022-05-29,week_range,False,1,,,,,9
the-smell-of-the-kill-run1,The Smell of the Kill,Helen Hayes Theatre,2002-03-10,2002-04-28,week_range,False,1,,,,,8
the-snow-geese-run1,The Snow Geese,Samuel J. Friedman Theatre,2013-10-06,2013-12-15,week_range,False,1,,,,,11
the-song-of-jacob-zulu-run1,The Song of Jacob Zulu,Plymouth Theatre,1993-03-21,1993-05-09,week_range,False,1,,,,,8
the-sound-inside-run1,The Sound Inside,Studio 54,2019-09-15,2020-01-12,week_range,False,1,,,,,18
the-sound-of-music-run1,The Sound of Music,Martin Beck Theatre,1998-02-08,1999-06-20,week_range,False,1,,,,,72
the-speed-of-darkness-run1,The Speed of Darkness,Belasco Theatre,1991-02-17,1991-03-31,week_range,False,1,,,,,7
the-story-of-my-life-run1,The Story of My Life,Booth Theatre,2009-02-08,2009-02-22,week_range,False,1,,,,,3
the-sunshine-boys-run1,The Sunshine Boys,Lyceum Theatre,1997-11-30,1998-06-28,week_range,False,1,,,,,31
the-tale-of-the-allergist-s-wife-run1,The Tale of the Allergist's Wife,Ethel Barrymore Theatre,2000-10-15,2002-09-15,week_range,False,1,,,,,101
the-tap-dance-kid-run1,The Tap Dance Kid,Minskoff Theatre,1985-06-09,1985-08-11,week_range,False,1,,,,,10
the-tempest-run1,The Tempest,Broadhurst Theatre,1995-10-15,1995-12-31,week_range,False,1,,,,,12
the-temptations-the-four-tops-on-broadwa-run1,The Temptations & The Four Tops On Broadway,Palace Theatre,2015-01-04,2015-01-04,week_range,False,1,,,,,1
the-tenth-man-run1,The Tenth Man,Vivian Beaumont Theater,1989-11-12,1990-01-14,week_range,False,1,,,,,10
the-testament-of-mary-run1,The Testament of Mary,Walter Kerr Theatre,2013-03-31,2013-05-05,week_range,False,1,,,,,6
the-thanksgiving-play-run1,The Thanksgiving Play,Hayes Theater,2023-03-26,2023-06-11,week_range,False,1,,,,,12
the-three-sisters-run1,The Three Sisters,Criterion Center Stage Right,1997-01-26,1997-04-06,week_range,False,1,,,,,11
the-times-they-are-a-changin-run1,The Times They Are A-Changin',Brooks Atkinson Theatre,2006-10-01,2006-11-19,week_range,False,1,,,,,8
the-trip-to-bountiful-run1,The Trip to Bountiful,Stephen Sondheim Theatre,2013-03-31,2013-10-13,week_range,False,1,,,,,29
the-twilight-of-the-golds-run1,The Twilight of the Golds,Booth Theatre,1993-10-10,1993-11-14,week_range,False,1,,,,,6
the-velocity-of-autumn-run1,The Velocity of Autumn,Booth Theatre,2014-04-06,2014-05-04,week_range,False,1,,,,,5
the-vertical-hour-run1,The Vertical Hour,Music Box Theatre,2006-11-12,2007-03-11,week_range,False,1,,,,,18
the-violet-hour-run1,The Violet Hour,Biltmore Theatre,2003-10-19,2003-12-21,week_range,False,1,,,,,10
the-visit-run1,The Visit,Criterion Center Stage Right,1992-01-05,1992-03-01,week_range,True,1,,,,,9
the-visit-run2,The Visit,Lyceum Theatre,2015-03-29,2015-06-14,week_range,True,2,,,,,12
the-waverly-gallery-run1,The Waverly Gallery,John Golden Theatre,2018-09-30,2019-01-27,week_range,False,1,,,,,18
the-wedding-singer-run1,The Wedding Singer,Al Hirschfeld Theatre,2006-04-02,2006-12-31,week_range,False,1,,,,,40
the-weir-run1,The Weir,Walter Kerr Theatre,1999-03-28,1999-11-28,week_range,False,1,,,,,36
the-who-s-tommy-run1,The Who's Tommy,St. James Theatre,1993-04-04,2024-07-21,week_range,False,1,,,,,136
the-wild-party-run1,The Wild Party,Virginia Theatre,2000-03-12,2000-06-11,week_range,False,1,,,,,14
the-will-rogers-follies-run1,The Will Rogers Follies,Palace Theatre,1991-04-07,1993-09-05,week_range,False,1,,,,,127
the-winslow-boy-run1,The Winslow Boy,American Airlines Theatre,2013-09-22,2013-12-01,week_range,False,1,,,,,11
the-wiz-run1,The Wiz,Marquis Theatre,2024-03-31,2024-08-18,week_range,False,1,,,,,21
the-woman-in-white-run1,The Woman in White,Marquis Theatre,2005-10-30,2006-02-19,week_range,False,1,,,,,17
the-women-run1,The Women,American Airlines Theatre,2001-10-14,2002-01-13,week_range,False,1,,,,,14
the-year-of-magical-thinking-run1,The Year of Magical Thinking,Booth Theatre,2007-03-11,2007-08-26,week_range,False,1,,,,,24
the-young-man-from-atlanta-run1,The Young Man from Atlanta,Longacre Theatre,1997-03-16,1997-06-08,week_range,False,1,,,,,13
therese-raquin-run1,Therese Raquin,Studio 54,2015-10-04,2016-01-03,week_range,False,1,,,,,13
this-is-our-youth-run1,This Is Our Youth,Cort Theatre,2014-08-24,2015-01-04,week_range,False,1,,,,,20
thoroughly-modern-millie-run1,Thoroughly Modern Millie,Marquis Theatre,2002-03-24,2004-06-20,week_range,False,1,,,,,118
those-were-the-days-run1,Those Were the Days,Edison Theatre,1990-10-28,1991-02-24,week_range,False,1,,,,,18
thou-shalt-not-run1,Thou Shalt Not,Plymouth Theatre,2001-09-30,2002-01-06,week_range,False,1,,,,,15
thoughts-of-a-colored-man-run1,Thoughts of a Colored Man,John Golden Theatre,2021-10-03,2021-12-26,week_range,False,1,,,,,13
three-days-of-rain-run1,Three Days of Rain,Bernard B. Jacobs Theatre,2006-04-02,2006-06-18,week_range,False,1,,,,,12
three-men-on-a-horse-run1,Three Men on a Horse,Lyceum Theatre,1993-03-28,1993-05-16,week_range,False,1,,,,,8
three-tall-women-run1,Three Tall Women,John Golden Theatre,2018-03-04,2018-06-24,week_range,False,1,,,,,17
threepenny-opera-run1,Threepenny Opera,Lunt-Fontanne Theatre,1989-10-22,1989-12-31,week_range,True,1,,,,,11
threepenny-opera-run2,Threepenny Opera,Studio 54,2006-03-26,2006-06-25,week_range,True,2,,,,,14
thurgood-run1,Thurgood,Booth Theatre,2008-04-13,2008-08-17,week_range,False,1,,,,,19
time-stands-still-run1,Time Stands Still,Cort Theatre,2010-01-10,2010-03-28,week_range,True,1,,,,,12
time-stands-still-run2,Time Stands Still,Cort Theatre,2010-09-26,2011-01-30,week_range,True,2,,,,,19
time-and-the-conways-run1,Time and the Conways,American Airlines Theatre,2017-09-17,2017-11-26,week_range,False,1,,,,,11
timon-of-athens-run1,Timon of Athens,Lyceum Theatre,1993-10-24,1993-12-05,week_range,False,1,,,,,7
tina-the-tina-turner-musical-run1,Tina: The Tina Turner Musical,Lunt-Fontanne Theatre,2019-10-13,2022-08-14,week_range,False,1,,,,,67
titanic-run1,Titanic,Lunt-Fontanne Theatre,1997-03-30,1999-03-28,week_range,False,1,,,,,105
titan-que-run1,Titaníque,St. James Theatre,2026-03-29,2026-08-16,week_range,False,1,,,,,21
to-be-or-not-to-be-run1,To Be Or Not to Be,Samuel J. Friedman Theatre,2008-09-21,2008-11-16,week_range,False,1,,,,,9
to-kill-a-mockingbird-run1,To Kill A Mockingbird,Sam S. Shubert Theatre,2018-11-04,2022-01-16,week_range,False,1,,,,,86
tommy-tune-tonite-run1,Tommy Tune Tonite!,Gershwin Theatre,1992-12-27,1993-01-03,week_range,False,1,,,,,2
tootsie-run1,Tootsie,Marquis Theatre,2019-03-31,2020-01-05,week_range,False,1,,,,,41
top-girls-run1,Top Girls,Biltmore Theatre,2008-04-20,2008-06-29,week_range,False,1,,,,,11
topdog-underdog-run1,Topdog / Underdog,Ambassador Theatre,2002-03-17,2002-08-11,week_range,False,1,,,,,22
topdog-underdog-run1,Topdog/Underdog,John Golden Theatre,2022-10-02,2023-01-15,week_range,False,1,,,,,16
torch-song-run1,Torch Song,Helen Hayes Theater,2018-10-14,2019-01-06,week_range,False,1,,,,,13
translations-run1,Translations,Plymouth Theatre,1995-03-12,1995-04-09,week_range,True,1,,,,,5
translations-run2,Translations,Biltmore Theatre,2007-01-07,2007-03-11,week_range,True,2,,,,,10
travesties-run1,Travesties,American Airlines Theatre,2018-04-01,2018-06-17,week_range,False,1,,,,,12
triumph-of-love-run1,Triumph of Love,Royale Theatre,1997-09-28,1998-01-04,week_range,False,1,,,,,15
trouble-in-mind-run1,Trouble in Mind,American Airlines Theatre,2021-10-31,2022-01-09,week_range,False,1,,,,,11
tru-run1,Tru,Booth Theatre,1989-12-03,1990-09-02,week_range,False,1,,,,,40
true-west-run1,True West,Circle in the Square Theatre,2000-02-20,2000-07-30,week_range,True,1,,,,,24
true-west-run2,True West,American Airlines Theatre,2018-12-30,2019-03-17,week_range,True,2,,,,,12
truly-blessed-run1,Truly Blessed,Longacre Theatre,1990-04-15,1990-05-20,week_range,False,1,,,,,6
tuck-everlasting-run1,Tuck Everlasting,Broadhurst Theatre,2016-04-03,2016-05-29,week_range,False,1,,,,,9
twelfth-night-run1,Twelfth Night,St. James Theatre,1997-09-07,1997-09-07,week_range,True,1,,,,,1
twelfth-night-run2,Twelfth Night,Vivian Beaumont Theater,1998-06-21,1998-08-30,week_range,True,2,,,,,11
twelfth-night-run3,Twelfth Night,St. James Theatre,1999-10-03,1999-10-03,week_range,True,3,,,,,1
twelfth-night-richard-iii-run1,Twelfth Night / Richard III,Belasco Theatre,2013-10-20,2014-02-16,week_range,False,1,,,,,18
twelve-angry-men-run1,Twelve Angry Men,American Airlines Theatre,2004-10-03,2005-05-15,week_range,False,1,,,,,33
twentieth-century-run1,Twentieth Century,American Airlines Theatre,2004-03-07,2004-06-06,week_range,False,1,,,,,14
twilight-los-angeles-1992-run1,"Twilight: Los Angeles, 1992",Cort Theatre,1994-04-10,1994-06-19,week_range,False,1,,,,,11
two-shakespearean-actors-run1,Two Shakespearean Actors,Cort Theatre,1991-12-22,1992-02-09,week_range,False,1,,,,,8
two-strangers-carry-a-cake-across-new-yo-run1,Two Strangers (Carry a Cake Across New York),Longacre Theatre,2025-11-02,2026-08-16,week_range,False,1,,,,,42
two-trains-running-run1,Two Trains Running,Walter Kerr Theatre,1992-04-12,1992-08-30,week_range,False,1,,,,,21
uncle-vanya-run1,Uncle Vanya,Circle in the Square Theatre,1995-02-05,1995-03-19,week_range,True,1,,,,,7
uncle-vanya-run2,Uncle Vanya,Vivian Beaumont Theater,2000-04-09,2024-06-16,week_range,True,2,,,,,21
uptown-it-s-hot-run1,Uptown...It's Hot!,Lunt-Fontanne Theatre,1986-01-19,1986-02-16,week_range,False,1,,,,,5
urban-cowboy-run1,Urban Cowboy,Broadhurst Theatre,2003-03-02,2003-05-18,week_range,False,1,,,,,12
urinetown-the-musical-run1,Urinetown The Musical,Henry Miller's Theatre,2001-09-02,2004-01-18,week_range,False,1,,,,,125
vanya-and-sonia-and-masha-and-spike-run1,Vanya and Sonia and Masha and Spike,John Golden Theatre,2013-03-10,2013-08-25,week_range,False,1,,,,,25
venus-in-fur-run1,Venus in Fur,Lyceum Theatre,2011-10-16,2012-06-17,week_range,False,1,,,,,29
via-dolorosa-run1,Via Dolorosa,Booth Theatre,1999-03-07,1999-06-13,week_range,False,1,,,,,15
victor-victoria-run1,Victor / Victoria,Marquis Theatre,1995-10-08,1997-07-27,week_range,False,1,,,,,95
vincent-in-brixton-run1,Vincent in Brixton,John Golden Theatre,2003-02-16,2003-05-04,week_range,False,1,,,,,12
violet-run1,Violet,American Airlines Theatre,2014-03-30,2014-08-10,week_range,False,1,,,,,20
voices-in-the-dark-run1,Voices in the Dark,Longacre Theatre,1999-08-01,1999-10-10,week_range,False,1,,,,,11
wait-until-dark-run1,Wait Until Dark,Brooks Atkinson Theatre,1998-03-29,1998-06-28,week_range,False,1,,,,,14
waiting-for-godot-run1,Waiting for Godot,Hudson Theatre,2009-04-05,2026-01-04,week_range,False,1,,,,,32
waiting-in-the-wings-run1,Waiting in the Wings,Eugene O'Neill Theatre,1999-12-05,2000-05-28,week_range,False,1,,,,,26
waitress-run1,Waitress,Brooks Atkinson Theatre,2016-03-27,2021-12-26,week_range,False,1,,,,,215
walking-with-ghosts-run1,Walking with Ghosts,Music Box Theatre,2022-10-23,2022-11-20,week_range,False,1,,,,,5
war-horse-run1,War Horse,Vivian Beaumont Theater,2011-03-20,2013-01-06,week_range,False,1,,,,,95
war-paint-run1,War Paint,Nederlander Theatre,2017-03-12,2017-11-05,week_range,False,1,,,,,34
water-for-elephants-run1,Water For Elephants,Imperial Theatre,2024-02-25,2024-12-08,week_range,False,1,,,,,42
welcome-to-the-club-run1,Welcome to the Club,Music Box Theatre,1989-04-02,1989-04-23,week_range,False,1,,,,,4
well-run1,Well,Longacre Theatre,2006-03-12,2006-05-14,week_range,False,1,,,,,10
west-side-story-run1,West Side Story,Palace Theatre,2009-03-01,2011-01-02,week_range,True,1,,,,,97
west-side-story-run2,West Side Story,Broadway Theatre,2019-12-15,2020-03-08,week_range,True,2,,,,,13
what-the-constitution-means-to-me-run1,What the Constitution Means to Me,Helen Hayes Theater,2019-03-17,2019-08-25,week_range,False,1,,,,,24
what-s-wrong-with-this-picture-run1,What's Wrong with This Picture?,Brooks Atkinson Theatre,1994-11-20,1994-12-18,week_range,False,1,,,,,5
who-s-afraid-of-virginia-woolf-run1,Who's Afraid of Virginia Woolf?,Longacre Theatre,2005-03-13,2005-09-04,week_range,True,1,,,,,26
who-s-afraid-of-virginia-woolf-run2,Who's Afraid of Virginia Woolf?,Booth Theatre,2012-09-30,2013-03-03,week_range,True,2,,,,,23
who-s-afraid-of-virginia-woolf-run3,Who's Afraid of Virginia Woolf?,Booth Theatre,2020-03-08,2020-03-08,week_range,True,3,,,,,1
whoopi-run1,Whoopi,Lyceum Theatre,2004-11-07,2005-01-30,week_range,False,1,,,,,13
wicked-run1,Wicked,Gershwin Theatre,2003-10-12,2026-08-16,week_range,False,1,,,,,1113
wild-honey-run1,Wild Honey,Virginia Theatre,1986-12-14,1987-01-11,week_range,False,1,,,,,5
wilder-wilder-wilder-run1,"Wilder, Wilder, Wilder",Circle in the Square Theatre,1993-04-11,1993-05-16,week_range,False,1,,,,,6
wind-in-the-willows-run1,Wind in the Willows,Nederlander Theatre,1985-12-01,1985-12-22,week_range,False,1,,,,,4
wishful-drinking-run1,Wishful Drinking,Studio 54,2009-09-27,2010-01-17,week_range,False,1,,,,,17
wit-run1,Wit,Samuel J. Friedman Theatre,2012-01-08,2012-03-18,week_range,False,1,,,,,11
wolf-hall-parts-1-2-run1,Wolf Hall: Parts 1 & 2,Winter Garden Theatre,2015-03-22,2015-07-05,week_range,False,1,,,,,16
women-on-the-verge-of-a-nervous-breakdow-run1,Women on the Verge of a Nervous Breakdown,Belasco Theatre,2010-10-10,2011-01-02,week_range,False,1,,,,,13
wonderful-tennessee-run1,Wonderful Tennessee,Plymouth Theatre,1993-10-10,1993-10-31,week_range,False,1,,,,,4
wonderful-town-run1,Wonderful Town,Al Hirschfeld Theatre,2003-11-09,2005-01-30,week_range,False,1,,,,,65
wonderland-run1,Wonderland,Marquis Theatre,2011-03-27,2011-05-15,week_range,False,1,,,,,8
wrong-mountain-run1,Wrong Mountain,Eugene O'Neill Theatre,2000-01-02,2000-02-06,week_range,False,1,,,,,6
xanadu-run1,Xanadu,Helen Hayes Theatre,2007-05-27,2008-09-28,week_range,False,1,,,,,71
yellow-face-run1,Yellow Face,Todd Haimes Theatre,2024-09-15,2024-11-24,week_range,False,1,,,,,11
you-can-t-take-it-with-you-run1,You Can't Take It With You,Longacre Theatre,2014-08-31,2015-02-22,week_range,False,1,,,,,26
you-never-can-tell-run1,You Never Can Tell,Circle in the Square Theatre,1986-09-21,1987-01-25,week_range,False,1,,,,,19
you-re-welcome-america-run1,You're Welcome America,Cort Theatre,2009-01-25,2009-03-15,week_range,False,1,,,,,8
you-re-a-good-man-charlie-brown-run1,"You're a Good Man, Charlie Brown",Ambassador Theatre,1999-01-24,1999-06-13,week_range,False,1,,,,,21
young-frankenstein-run1,Young Frankenstein,Hilton Theatre,2007-10-14,2009-01-04,week_range,False,1,,,,,65
zoya-s-apartment-run1,Zoya's Apartment,Circle in the Square Theatre,1990-04-29,1990-06-17,week_range,False,1,,,,,8
title-of-show-run1,[title of show],Lyceum Theatre,2008-07-06,2008-10-12,week_range,False,1,,,,,15
for-colored-girls-who-have-considered-su-run1,for colored girls who have considered suicide/when the rainbow is enuf,Booth Theatre,2022-04-03,2022-06-05,week_range,False,1,,,,,10
